placeId,TPM,TPD
6786,89424,11703
6787,74119,891
6788,109129,83714
6790,267287,10881
6791,92603,11832
6793,103786,11806
6794,106375,10438
6796,101507,650
6797,101516,10337
6798,74256,8446
6800,90859,9874
6803,87909,29161
6806,251433,49291
6807,85959,4543
6808,65207,11046
6810,102945,7442
6811,110759,14425
6812,100514,6723
6813,59221,13343
6814,87062,16969
6816,94138,13339
6818,91251,25237
6820,210070,9871
6822,106350,71940
6826,63591,20238
6827,110169,33783
6828,88318,163549
6829,104376,47898
6830,45205,19171
6832,102768,11364
6835,82000,39916
6840,67217,32082
6850,104695,12772
6851,104321,47866
6852,61809,18900
6856,35575,3087
6857,107692,14282
6858,56291,11502
6862,313443,2116
6863,332379,1584
6864,380275,28236
6867,340377,2056
6868,335563,4997
6869,340468,8439
6870,327056,322
6872,317676,11059
6873,138524,11775
6874,266697,24
6875,342300,54973
6877,339071,21059
6879,313542,11329
6880,324216,9373
6881,311648,1550
6883,325055,28200
6884,312549,10629
6885,199626,10944
6887,316465,13920
6888,306047,4256
6889,328880,10009
6890,363589,1807
6892,314676,30141
6893,64505,10536
6896,90015,42044
6898,313670,1376
6902,165832,20312
6906,90151,64945
6909,325655,10389
6918,48956,897
6920,65531,11657
6927,308383,10922
6930,368745,51707
6932,323944,13537
6934,242653,605
6935,363510,33222
6936,319343,10719
6940,337961,1836
6942,314331,508
6944,101862,11846
6945,373175,50314
6947,311113,8619
6950,338188,12146
6951,312528,10588
6952,348836,4970
6953,315733,470
6954,338135,11042
6957,307987,10147
6958,338094,10756
6959,300556,9562
6961,104237,11012
6963,293088,30068
6964,88987,40913
6966,99365,9556
6970,50307,24203
6971,101829,9065
6974,99615,10168
6975,119167,10234
6977,102526,10952
6978,102943,14022
6979,86567,860
6981,48452,48035
6982,43686,5000
6983,36969,22744
6985,19254,780
6986,16641,31510
6987,10323,234
6989,85615,8289
6990,79240,11583
6991,87365,11002
6992,109951,6472
6993,91167,5143
6995,65832,5227
6996,102034,8010
6997,104427,10410
6999,104452,10407
7000,102070,9292
7001,77745,11850
7002,100151,48745
7003,102181,2297
7004,99938,951
7005,102216,10804
7007,102266,9319
7008,70849,1643
7009,104756,2007
7010,101316,10995
7011,91495,8047
7012,100201,2612
7013,48424,3112
7016,93692,1825
7017,105104,10538
7018,100404,11092
7020,102721,14904
7022,266308,3176
7023,107156,9261
7024,73650,5336
7025,102443,23908
7026,94072,14671
7027,90022,11509
7028,100449,10729
7029,76590,29437
7034,150662,11634
7036,90142,11824
7038,210358,20067
7040,90180,9846
7042,90563,11986
7043,56663,1626
7044,100935,483
7045,100944,10166
7046,94332,6069
7048,119807,11676
7050,27630,28292
7051,59903,3681
7055,28333,20325
7056,22286,17687
7058,39566,41465
7059,37120,17641
7060,70239,12545
7061,31210,27972
7062,55798,898
7063,68182,2000
7064,38348,648
7065,4972,618
7067,59229,19120
7068,54632,4024
7069,67372,11316
7070,40724,3089
7071,72417,29845
7072,31971,995
7073,58586,1594
7074,15163,32318
7075,49096,11839
7076,62765,916
7078,30287,1976
7079,31455,31685
7080,24034,3062
7081,24166,34456
7082,56575,12708
7083,90110,42045
7084,69097,11610
7085,58571,4939
7086,30637,25016
7087,87892,15927
7088,53146,40423
7089,71129,7857
7090,299977,79
7091,23027,13912
7093,71524,987
7095,76327,37749
7096,307385,30140
7099,87544,81
7101,101745,11821
7102,92925,10023
7104,78723,11519
7107,77578,15659
7108,108656,18857
7110,140384,27425
7111,66319,38953
7115,73582,20126
7116,46911,827
7117,107387,11811
7121,41090,25431
7122,60908,17685
7123,102511,2742
7125,156096,51145
7126,74749,32040
7130,59084,24134
7131,53320,18904
7132,26778,37719
7135,54389,1818
7136,62695,255
7137,318374,10744
7139,298845,10511
7142,322589,10028
7143,325710,616
7147,319061,587
7149,337741,6964
7150,338466,1792
7151,335119,3635
7152,340376,41488
7153,167260,122
7154,304415,11820
7155,337909,8696
7156,317910,12698
7158,315983,11093
7160,340855,504
7161,349205,11007
7162,159365,2289
7163,338337,9620
7164,316396,10601
7165,335013,52036
7171,364930,37088
7172,346094,31026
7173,343135,5966
7177,368913,14757
7178,71577,11034
7179,104181,25095
7180,53133,26983
7182,60636,52867
7186,101625,27465
7189,109376,31395
7190,65911,131313
7192,107750,15797
7193,98987,9548
7195,43503,26712
7196,42727,1882
7198,93737,17258
7199,323633,34681
7204,61758,33642
7206,50706,427
7207,54469,43049
7208,33553,3022
7209,46487,778
7210,38762,3088
7211,43915,23152
7212,41498,23567
7215,37382,22584
7216,33717,27725
7217,39302,16227
7219,33149,16933
7222,28346,37833
7223,42369,18995
7228,104009,14239
7234,47528,405
7235,296042,9696
7236,72730,4917
7238,52080,5055
7243,6864,3059
7245,54393,28586
7247,62803,11708
7248,290879,27329
7250,66193,20444
7254,289879,1954
7255,335559,13476
7256,379557,11194
7257,315824,12634
7258,314498,13505
7260,345551,15708
7263,349825,14292
7265,309987,1278
7266,307109,18841
7272,69332,21968
7282,245943,76176
7283,88213,18446
7285,328538,11023
7293,343660,1824
7294,361925,16784
7299,329388,337
7300,67927,11951
7302,15400,28963
7303,52738,2576
7305,90738,19345
7307,89153,12775
7308,89421,9838
7309,16654,50075
7311,31385,42852
7312,60420,40454
7315,312329,8842
7316,361467,11132
7317,356150,9352
7318,335345,615
7319,331953,11217
7320,338096,10677
7323,301357,338
7324,317648,2023
7325,335438,9384
7327,60827,797
7334,74554,1723
7335,46187,25955
7340,89393,24548
7343,210389,37044
7346,265208,10591
7347,363988,1586
7348,360009,11169
7349,317842,49689
7352,329767,156
7354,107473,10433
7355,118172,47168
7357,50839,43236
7358,318049,142168
7360,363547,924
7361,338013,38
7362,364045,11081
7366,300051,9541
7367,335245,5516
7369,331632,11024
7371,276919,553
7372,277941,10544
7373,167190,1487
7374,299172,13700
7375,337697,11137
7376,351977,11358
7379,318974,10733
7380,327679,14442
7381,327247,2122
7382,326977,25300
7386,49833,6844
7387,77402,923
7394,59797,10338
7395,42327,33839
7396,70644,133919
7407,41098,20278
7411,93582,4365
7415,76301,42228
7419,88680,10843
7437,345074,15673
7438,378194,393
7439,330793,7220
7444,337563,10096
7445,328107,9509
7448,326856,10710
7449,335121,11058
7450,323033,11141
7451,377092,10625
7453,363282,11025
7454,338526,7131
7456,296915,30125
7458,332452,652
7459,293007,8440
7460,379217,883
7478,94089,42015
7481,89092,11864
7482,70034,9461
7484,65780,132
7487,99762,17993
7492,77914,26517
7493,51077,28285
7502,185906,191903
7505,108906,22137
7541,214388,10035
7560,58083,502
7564,58279,30959
7566,88650,20561
7569,62512,667
7570,86034,700
7571,45564,21594
7572,243664,26976
7573,86006,36670
7574,113725,18872
7577,73822,44864
7579,32943,43818
7583,34890,43525
7584,35567,20640
7585,48673,50363
7586,76734,633
7587,62229,5511
7613,103251,41003
7614,48445,13936
7615,89015,294
7616,86984,11507
7619,56241,1162
7620,102467,34328
7624,105327,14684
7625,138467,58467
7627,119434,163869
7636,105217,13937
7649,120711,10940
7650,63285,31965
7669,112130,164721
7697,50861,24012
7698,78966,988
7700,46268,204
7701,100050,9356
7702,37536,32430
7705,45012,33575
7706,20640,13913
7708,61391,18209
7713,34587,25508
7714,61439,18978
7720,73012,12310
7728,38854,25736
7738,155713,44807
7743,89114,9872
7748,59592,2786
7753,207805,26133
7757,57197,11533
7759,86022,1394
7762,80297,140207
7764,79082,13553
7766,50613,3777
7767,346336,11659
7771,57831,10604
7773,288439,16876
7774,64708,37437
7782,108171,9545
7786,187859,28030
7787,48729,16514
7789,328802,1926
7790,80461,31112
7791,99850,11060
7792,71970,17365
7802,80120,11474
7809,162625,49320
7810,146455,10916
7811,146247,10921
7812,121804,10941
7815,92117,24798
7817,70948,4923
7818,54279,36741
7820,53976,11656
7822,46085,25009
7826,39808,40092
7827,284978,10133
7831,31047,14589
7832,37365,14594
7833,34172,14590
7834,27260,14588
7835,39853,14595
7836,66580,9459
7840,31398,24965
7841,287839,192936
7842,142032,876
7843,258760,1583
7844,106936,17653
7845,114720,11069
7846,259685,10829
7872,97424,86959
7878,94048,9698
7881,23694,26860
7882,60841,29049
7883,36027,27130
7888,61791,22682
7889,70518,11577
7892,73756,40810
7894,67140,336
7895,71249,11942
7897,65446,23330
7899,72913,49636
7914,17668,222
7915,170544,10686
7916,52847,43096
7919,40979,25858
7920,75936,14262
7921,72869,38701
7922,68341,33357
7924,41699,30368
7925,51808,1059
7926,57565,12493
7932,235327,14273
7934,86637,11030
7935,74147,29454
7936,63611,26372
7938,57358,29455
7939,55499,11602
7941,48641,11700
7942,46345,47735
7943,38669,14638
7944,58404,14703
7946,62185,3547
7947,88322,41089
7948,80140,42179
7951,100260,20481
7958,65481,31581
7959,62395,22694
7976,209077,7090
7979,64689,42632
7980,75784,5902
7981,338564,10775
7982,365376,4552
7983,87003,12762
7984,91083,14510
7987,92906,24341
7990,79813,26326
7991,72856,13282
7995,61189,42725
8003,38343,24111
8008,46807,18283
8009,51911,33731
8010,105159,13823
8011,343168,14108
8012,199683,4291
8014,374546,113
8015,64806,28476
8016,68638,5916
8019,308379,12205
8033,60522,3001
8039,65051,11574
8042,70379,203
8044,23042,29740
8056,60490,26268
8057,56541,33632
8070,304126,316
8093,192657,10355
8094,47849,14554
8117,180748,250
8121,366532,41277
